Name,NOC,Discipline,country,lat,lon
ROBLES Carolina,Spain,Athletics,Spain,39.3260685,-4.8379791
RODRIGUEZ Leonor,Spain,Basketball,Spain,39.3260685,-4.8379791
RODRIGUEZ Lucia,Spain,Athletics,Spain,39.3260685,-4.8379791
RODRIGUEZ GARCIA-PAZ Nicolas,Spain,Sailing,Spain,39.3260685,-4.8379791
RODRIGUEZ PEREZ Joel,Spain,Sailing,Spain,39.3260685,-4.8379791
RODRIGUEZ RODRIGUEZ Almudena Maria,Spain,Handball,Spain,39.3260685,-4.8379791
RODRIGUEZ Sergio,Spain,Basketball,Spain,39.3260685,-4.8379791
ROMERO Natalia,Spain,Athletics,Spain,39.3260685,-4.8379791
ROMEU ARGEMI Josep,Spain,Hockey,Spain,39.3260685,-4.8379791
RUBIO Ricky,Spain,Basketball,Spain,39.3260685,-4.8379791
RUIZ BRAVO Paula,Spain,Marathon Swimming,Spain,39.3260685,-4.8379791
RUIZ CASTILLO Maria de los Angeles,Spain,Hockey,Spain,39.3260685,-4.8379791
RUIZ Elena,Spain,Water Polo,Spain,39.3260685,-4.8379791
RUIZ I VELASCO Marcos,Spain,Weightlifting,Spain,39.3260685,-4.8379791
RUIZ TORRUELLA Vicenc,Spain,Hockey,Spain,39.3260685,-4.8379791
SALDANA LOPEZ Sara,Spain,Artistic Swimming,Spain,39.3260685,-4.8379791
SALLES ESTEVE Marc,Spain,Hockey,Spain,39.3260685,-4.8379791
SANAHUJA Bernat,Spain,Water Polo,Spain,39.3260685,-4.8379791
SANCHEZ GONZALEZ Maria Elena,Spain,Water Polo,Spain,39.3260685,-4.8379791
SANCHEZ HERRERO Ricardo,Spain,Hockey,Spain,39.3260685,-4.8379791
SANCHEZ JAIME Sandra,Spain,Karate,Spain,39.3260685,-4.8379791
SANCHEZ LOPEZ David,Spain,Weightlifting,Spain,39.3260685,-4.8379791
SANCHEZ-ESCRIBANO Irene,Spain,Athletics,Spain,39.3260685,-4.8379791
SANCHEZ-VALLADARES Pablo,Spain,Athletics,Spain,39.3260685,-4.8379791
SANTESTEBAN GONZALEZ Ane,Spain,Cycling Road,Spain,39.3260685,-4.8379791
SARMIENTO MELIAN Daniel,Spain,Handball,Spain,39.3260685,-4.8379791
SHERAZADISHVILI Nikoloz,Spain,Judo,Spain,39.3260685,-4.8379791
SIMON Unai,Spain,Football,Spain,39.3260685,-4.8379791
SOLE SALA Ferran,Spain,Handball,Spain,39.3260685,-4.8379791
SOLER Carlos,Spain,Football,Spain,39.3260685,-4.8379791
SORRIBES TORMO Sara,Spain,Tennis,Spain,39.3260685,-4.8379791
SUAREZ NAVARRO Carla,Spain,Tennis,Spain,39.3260685,-4.8379791
TAHULL COMPTE Roger,Spain,Water Polo,Spain,39.3260685,-4.8379791
TARRAGO AYMERICH Roser,Spain,Water Polo,Spain,39.3260685,-4.8379791
TIO CASAS Iris,Spain,Artistic Swimming,Spain,39.3260685,-4.8379791
TOIMIL Maria Belen,Spain,Athletics,Spain,39.3260685,-4.8379791
TOLEDANO LAUT Blanca,Spain,Artistic Swimming,Spain,39.3260685,-4.8379791
TORRENS Alba,Spain,Basketball,Spain,39.3260685,-4.8379791
TORRES BARCELO Albert,Spain,Cycling Track,Spain,39.3260685,-4.8379791
TORRES Pau,Spain,Football,Spain,39.3260685,-4.8379791
TORRES-QUEVEDO OLIVER Alejandra,Spain,Hockey,Spain,39.3260685,-4.8379791
TORRIJOS Pablo,Spain,Athletics,Spain,39.3260685,-4.8379791
TRITTEL PAUL Florian,Spain,Sailing,Spain,39.3260685,-4.8379791
TUR Marc,Spain,Athletics,Spain,39.3260685,-4.8379791
URENA Jorge,Spain,Athletics,Spain,39.3260685,-4.8379791
VALENTIN PEREZ Lidia,Spain,Weightlifting,Spain,39.3260685,-4.8379791
VALERO SERRANO David,Spain,Cycling Mountain Bike,Spain,39.3260685,-4.8379791
VALL MONTERO Jessica,Spain,Swimming,Spain,39.3260685,-4.8379791
VALLEJO Jesus,Spain,Football,Spain,39.3260685,-4.8379791
VALVERDE Alejandro,Spain,Cycling Road,Spain,39.3260685,-4.8379791
VICENTE Maria,Spain,Athletics,Spain,39.3260685,-4.8379791
VICENTE YUNTA Adrian,Spain,Taekwondo,Spain,39.3260685,-4.8379791
VILARRUBLA Nuria,Spain,Canoe Slalom,Spain,39.3260685,-4.8379791
VILLAR Ivan,Spain,Football,Spain,39.3260685,-4.8379791
WALZ Marcus,Spain,Canoe Sprint,Spain,39.3260685,-4.8379791
XAMMAR Jordi,Spain,Sailing,Spain,39.3260685,-4.8379791
YCART CANAL Clara,Spain,Hockey,Spain,39.3260685,-4.8379791
ZAMORANO SANZ Africa,Spain,Swimming,Spain,39.3260685,-4.8379791
ZAPATA Rayderley,Spain,Artistic Gymnastics,Spain,39.3260685,-4.8379791
ZUBIMENDI Martin,Spain,Football,Spain,39.3260685,-4.8379791
ABAGNALE Giovanni,Italy,Rowing,Italy,42.6384261,12.674297
ABDELWAHED Ahmed,Italy,Athletics,Italy,42.6384261,12.674297
ACERENZA Domenico,Italy,Swimming,Italy,42.6384261,12.674297
ACETI Vladimir,Italy,Athletics,Italy,42.6384261,12.674297
AGIURGIUCULESE Alexandra,Italy,Rhythmic Gymnastics,Italy,42.6384261,12.674297
AGRUSTI Andrea,Italy,Athletics,Italy,42.6384261,12.674297
AICARDI Matteo,Italy,Water Polo,Italy,42.6384261,12.674297
ALEMANNO Maria Grazia,Italy,Weightlifting,Italy,42.6384261,12.674297
ALESSIO Simone,Italy,Taekwondo,Italy,42.6384261,12.674297
ALZINI Martina,Italy,Cycling Track,Italy,42.6384261,12.674297
ANDREOLI Tatiana,Italy,Archery,Italy,42.6384261,12.674297
ANZANI Simone,Italy,Volleyball,Italy,42.6384261,12.674297
AVOLA Giorgio,Italy,Fencing,Italy,42.6384261,12.674297
BACCI Lorenzo,Italy,Shooting,Italy,42.6384261,12.674297
BACOSI Diana,Italy,Shooting,Italy,42.6384261,12.674297
BALDASSARRI Milena,Italy,Rhythmic Gymnastics,Italy,42.6384261,12.674297
BALLO Stefano,Italy,Swimming,Italy,42.6384261,12.674297
BALSAMO Elisa,Italy,Cycling Track,Italy,42.6384261,12.674297
BANTI Caterina,Italy,Sailing,Italy,42.6384261,12.674297
BARBIERI Rachele,Italy,Cycling Track,Italy,42.6384261,12.674297
BASILE Fabio,Italy,Judo,Italy,42.6384261,12.674297
BATINI Martina,Italy,Fencing,Italy,42.6384261,12.674297
BATKI Noemi,Italy,Diving,Italy,42.6384261,12.674297
BATTISTON Michela,Italy,Fencing,Italy,42.6384261,12.674297
BECCARO Luca,Italy,Canoe Sprint,Italy,42.6384261,12.674297
BECCHETTI Mariavittoria,Italy,Athletics,Italy,42.6384261,12.674297
BELLANDI Alice,Italy,Judo,Italy,42.6384261,12.674297
BELLO Elena,Italy,Athletics,Italy,42.6384261,12.674297
BENATI Lorenzo,Italy,Athletics,Italy,42.6384261,12.674297
BERRE' Enrico,Italy,Fencing,Italy,42.6384261,12.674297
BERTA Elena,Italy,Sailing,Italy,42.6384261,12.674297
BERTAZZO Liam,Italy,Cycling Track,Italy,42.6384261,12.674297
BERTOCCHI Elena,Italy,Diving,Italy,42.6384261,12.674297
BERTONCELLI Marta,Italy,Canoe Slalom,Italy,42.6384261,12.674297
BETTIOL Alberto,Italy,Cycling Road,Italy,42.6384261,12.674297
BETTO Alice,Italy,Triathlon,Italy,42.6384261,12.674297
BIANCHI Ilaria,Italy,Swimming,Italy,42.6384261,12.674297
BOARI Lucilla,Italy,Archery,Italy,42.6384261,12.674297
BOCCHI Tobia,Italy,Athletics,Italy,42.6384261,12.674297
BODEGAS Michael Alexandre,Italy,Water Polo,Italy,42.6384261,12.674297
BOGLIOLO Luminosa,Italy,Athletics,Italy,42.6384261,12.674297
BONGIORNI Anna,Italy,Athletics,Italy,42.6384261,12.674297
BORDIGNON Giorgia,Italy,Weightlifting,Italy,42.6384261,12.674297
BORDONE Susanna,Italy,Equestrian,Italy,42.6384261,12.674297
BORGA Rebecca,Italy,Athletics,Italy,42.6384261,12.674297
BOSETTI Caterina Chiara,Italy,Volleyball,Italy,42.6384261,12.674297
BOTTARO Viviana,Italy,Karate,Italy,42.6384261,12.674297
BRAIDOT Luca,Italy,Cycling Mountain Bike,Italy,42.6384261,12.674297
BRECCIAROLI Stefano,Italy,Equestrian,Italy,42.6384261,12.674297
BRUNI Rachele,Italy,Marathon Swimming,Italy,42.6384261,12.674297
BRUNI Roberta,Italy,Athletics,Italy,42.6384261,12.674297
BURDISSO Federico,Italy,Swimming,Italy,42.6384261,12.674297
BURGO Samuele,Italy,Canoe Sprint,Italy,42.6384261,12.674297
BUSA Luigi,Italy,Karate,Italy,42.6384261,12.674297
BUSATO Mattia,Italy,Karate,Italy,42.6384261,12.674297
CACCIAMANI Ilaria,Italy,Baseball/Softball,Italy,42.6384261,12.674297
CAINERO Chiara,Italy,Shooting,Italy,42.6384261,12.674297
CALABRO Giulio,Italy,Sailing,Italy,42.6384261,12.674297
CALLEGARI Beatrice,Italy,Artistic Swimming,Italy,42.6384261,12.674297
CAMBONI Mattia,Italy,Sailing,Italy,42.6384261,12.674297
CAPORASO Teodorico,Italy,Athletics,Italy,42.6384261,12.674297
CARAMBULA RAURICH Adrian Ignacio,Italy,Beach Volleyball,Italy,42.6384261,12.674297
CARAMIGNOLI Martina Rita,Italy,Swimming,Italy,42.6384261,12.674297
CARINI Giacomo,Italy,Swimming,Italy,42.6384261,12.674297
CAROSONE Emily,Italy,Baseball/Softball,Italy,42.6384261,12.674297
CARRARO Martina,Italy,Swimming,Italy,42.6384261,12.674297
CARUSO Bianca,Italy,Sailing,Italy,42.6384261,12.674297
CARUSO Damiano,Italy,Cycling Road,Italy,42.6384261,12.674297
CASSANDRO Tammaro,Italy,Shooting,Italy,42.6384261,12.674297
CASSARA Andrea,Italy,Fencing,Italy,42.6384261,12.674297
CASTALDO Matteo,Italy,Rowing,Italy,42.6384261,12.674297
CAVALLI Marta,Italy,Cycling Road,Italy,42.6384261,12.674297
CAVANNA Domiziana,Italy,Artistic Swimming,Italy,42.6384261,12.674297
CECCARELLO Sofia,Italy,Shooting,Italy,42.6384261,12.674297
CECCHETTI Elisa,Italy,Baseball/Softball,Italy,42.6384261,12.674297
CECCON Thomas,Italy,Swimming,Italy,42.6384261,12.674297
CENTOFANTI Martina,Italy,Rhythmic Gymnastics,Italy,42.6384261,12.674297
CENTRACCHIO Maria,Italy,Judo,Italy,42.6384261,12.674297
CERRUTI Linda,Italy,Artistic Swimming,Italy,42.6384261,12.674297
CESARINI Federica,Italy,Rowing,Italy,42.6384261,12.674297
CHAMIZO MARQUEZ Frank,Italy,Wrestling,Italy,42.6384261,12.674297
CHELLI Tommaso,Italy,Shooting,Italy,42.6384261,12.674297
CHIRICHELLA Cristina,Italy,Volleyball,Italy,42.6384261,12.674297
CICCONE Giulio,Italy,Cycling Road,Italy,42.6384261,12.674297
CIMINI Gabriele,Italy,Fencing,Italy,42.6384261,12.674297
CIPRESSA Erica,Italy,Fencing,Italy,42.6384261,12.674297
COLACI Massimo,Italy,Volleyball,Italy,42.6384261,12.674297
COLLEDANI Nadir,Italy,Cycling Mountain Bike,Italy,42.6384261,12.674297
COLOMBOTTO ROSSO Lucrezia,Italy,Golf,Italy,42.6384261,12.674297
CONDORELLI Santo,Italy,Swimming,Italy,42.6384261,12.674297
CONSOLINI Chiara,Italy,3x3 Basketball,Italy,42.6384261,12.674297
CONSONNI Simone,Italy,Cycling Track,Italy,42.6384261,12.674297
CONYEDO RUANO Abraham de Jesus,Italy,Wrestling,Italy,42.6384261,12.674297
CRESCENZO Angelo,Italy,Karate,Italy,42.6384261,12.674297
CRIPPA Yemaneberhan,Italy,Athletics,Italy,42.6384261,12.674297
CRISCIO Martina,Italy,Fencing,Italy,42.6384261,12.674297
CURATOLI Luca,Italy,Fencing,Italy,42.6384261,12.674297
CUSINATO Ilaria,Italy,Swimming,Italy,42.6384261,12.674297
D ALIE Raelin,Italy,3x3 Basketball,Italy,42.6384261,12.674297
D'AMATO Asia,Italy,Artistic Gymnastics,Italy,42.6384261,12.674297
DAL MOLIN Paolo,Italy,Athletics,Italy,42.6384261,12.674297
DANESI Anna,Italy,Volleyball,Italy,42.6384261,12.674297
de FILIPPIS Mauro,Italy,Shooting,Italy,42.6384261,12.674297
de GENNARO Giovanni,Italy,Canoe Slalom,Italy,42.6384261,12.674297
de GENNARO Monica,Italy,Volleyball,Italy,42.6384261,12.674297
de LUCA Marco,Italy,Athletics,Italy,42.6384261,12.674297
de NICOLO Marco,Italy,Shooting,Italy,42.6384261,12.674297
de TULLIO Marco,Italy,Swimming,Italy,42.6384261,12.674297
DEIDDA Francesca,Italy,Artistic Swimming,Italy,42.6384261,12.674297
del BUONO Federica,Italy,Athletics,Italy,42.6384261,12.674297
Del LUNGO Marco,Italy,Water Polo,Italy,42.6384261,12.674297
DELL'AQUILA Vito,Italy,Taekwondo,Italy,42.6384261,12.674297
DERKACH Dariya,Italy,Athletics,Italy,42.6384261,12.674297
DESALU Eseosa Fostine,Italy,Athletics,Italy,42.6384261,12.674297
DETTI Gabriele,Italy,Swimming,Italy,42.6384261,12.674297
di CAMILLO Costanza,Italy,Artistic Swimming,Italy,42.6384261,12.674297
di COLA Stefano,Italy,Swimming,Italy,42.6384261,12.674297
di COSTANZO Marco,Italy,Rowing,Italy,42.6384261,12.674297
Di FULVIO Francesco,Italy,Water Polo,Italy,42.6384261,12.674297
di LAZZARO Elisa Maria,Italy,Athletics,Italy,42.6384261,12.674297
di LIDDO Elena,Italy,Swimming,Italy,42.6384261,12.674297
di MAURO Gennaro Alberto,Italy,Rowing,Italy,42.6384261,12.674297
DOLCE Vincenzo,Italy,Water Polo,Italy,42.6384261,12.674297
DOSSO Zaynab,Italy,Athletics,Italy,42.6384261,12.674297
DURANTI Agnese,Italy,Rhythmic Gymnastics,Italy,42.6384261,12.674297
ECHENIQUE Gonzalo,Italy,Water Polo,Italy,42.6384261,12.674297
EDALLI Ludovico,Italy,Artistic Gymnastics,Italy,42.6384261,12.674297
EGONU Paola Ogechi,Italy,Volleyball,Italy,42.6384261,12.674297
EL FATHAOUI Yassine,Italy,Athletics,Italy,42.6384261,12.674297
ERRANI Sara,Italy,Tennis,Italy,42.6384261,12.674297
ERRIGO Arianna,Italy,Fencing,Italy,42.6384261,12.674297
FABBRI Leonardo,Italy,Athletics,Italy,42.6384261,12.674297
FAHR Sarah Luisa,Italy,Volleyball,Italy,42.6384261,12.674297
FALOCI Giovanni,Italy,Athletics,Italy,42.6384261,12.674297
FAMA Amanda,Italy,Baseball/Softball,Italy,42.6384261,12.674297
FANGIO Francesca,Italy,Swimming,Italy,42.6384261,12.674297
FANTINI Sara,Italy,Athletics,Italy,42.6384261,12.674297
FANTONI Giacomo,Italy,Cycling BMX Racing,Italy,42.6384261,12.674297
FEDERICO Ivan,Italy,Skateboarding,Italy,42.6384261,12.674297
FERRARI Vanessa,Italy,Artistic Gymnastics,Italy,42.6384261,12.674297
FERRO Costanza,Italy,Artistic Swimming,Italy,42.6384261,12.674297
FIAMINGO Rossella,Italy,Fencing,Italy,42.6384261,12.674297
FICHERA Marco,Italy,Fencing,Italy,42.6384261,12.674297
FIDANZA Martina,Italy,Cycling Track,Italy,42.6384261,12.674297
FIGARI Niccolo,Italy,Water Polo,Italy,42.6384261,12.674297
FIGLIOLI Pietro,Italy,Water Polo,Italy,42.6384261,12.674297
FILIPPI Marcella,Italy,3x3 Basketball,Italy,42.6384261,12.674297
FILLER Andrea,Italy,Baseball/Softball,Italy,42.6384261,12.674297
FIORAVANTI Leonardo,Italy,Surfing,Italy,42.6384261,12.674297
FOCONI Alessio,Italy,Fencing,Italy,42.6384261,12.674297
FOFANA Hassane,Italy,Athletics,Italy,42.6384261,12.674297
FOGNINI Fabio,Italy,Tennis,Italy,42.6384261,12.674297
FOLIE Raphaela,Italy,Volleyball,Italy,42.6384261,12.674297
FOLORUNSO Ayomide,Italy,Athletics,Italy,42.6384261,12.674297
FONTANA Vittoria,Italy,Athletics,Italy,42.6384261,12.674297
FONTECCHIO Simone,Italy,Basketball,Italy,42.6384261,12.674297
FORTUNATO Francesco,Italy,Athletics,Italy,42.6384261,12.674297
FOSSALI Ludovico,Italy,Sport Climbing,Italy,42.6384261,12.674297
FRANCESCHI Sara,Italy,Swimming,Italy,42.6384261,12.674297
GALASSI Gianluca,Italy,Volleyball,Italy,42.6384261,12.674297
GALLI Gemma,Italy,Artistic Swimming,Italy,42.6384261,12.674297
GALLINARI Danilo,Italy,Basketball,Italy,42.6384261,12.674297
GALVAN Matteo,Italy,Athletics,Italy,42.6384261,12.674297
GANNA Filippo,Italy,Cycling Road,Italy,42.6384261,12.674297
GANNA Filippo,Italy,Cycling Track,Italy,42.6384261,12.674297
GAROZZO Daniele,Italy,Fencing,Italy,42.6384261,12.674297
GASPAROTTO Marta,Italy,Baseball/Softball,Italy,42.6384261,12.674297
GAUDIANO Emanuele,Italy,Equestrian,Italy,42.6384261,12.674297
GENTILI Giacomo,Italy,Rowing,Italy,42.6384261,12.674297
GENZO Francesca,Italy,Canoe Sprint,Italy,42.6384261,12.674297
GHEBREHIWET FANIEL Eyob,Italy,Athletics,Italy,42.6384261,12.674297
GIANNELLI Simone,Italy,Volleyball,Italy,42.6384261,12.674297
GIORGI Camila,Italy,Tennis,Italy,42.6384261,12.674297
GIORGI Eleonora Anna,Italy,Athletics,Italy,42.6384261,12.674297
GIUFFRIDA Odette,Italy,Judo,Italy,42.6384261,12.674297
GIUPPONI Matteo,Italy,Athletics,Italy,42.6384261,12.674297
GOBBI Stefania,Italy,Rowing,Italy,42.6384261,12.674297
GREGORIO Rossella,Italy,Fencing,Italy,42.6384261,12.674297
GUAZZINI Vittoria,Italy,Cycling Track,Italy,42.6384261,12.674297
HERRERA ABREU Johanelis,Italy,Athletics,Italy,42.6384261,12.674297
HOOPER Gloria,Italy,Athletics,Italy,42.6384261,12.674297
HORN Stefanie,Italy,Canoe Slalom,Italy,42.6384261,12.674297
HOWARD Andrea,Italy,Baseball/Softball,Italy,42.6384261,12.674297
IHEMEJE Emanuel,Italy,Athletics,Italy,42.6384261,12.674297
INFANTINO Antonio,Italy,Athletics,Italy,42.6384261,12.674297
ISEPPI Valentina,Italy,Rowing,Italy,42.6384261,12.674297
ISOLA Federica,Italy,Fencing,Italy,42.6384261,12.674297
JACOBS Lamont Marcell,Italy,Athletics,Italy,42.6384261,12.674297
JODOIN di MARIA Sarah,Italy,Diving,Italy,42.6384261,12.674297
JUANTORENA Osmany,Italy,Volleyball,Italy,42.6384261,12.674297
KADDARI Dalia,Italy,Athletics,Italy,42.6384261,12.674297
KERSCHBAUMER Gerhard,Italy,Cycling Mountain Bike,Italy,42.6384261,12.674297
KOUTSOYANOPULOS Giulia,Italy,Baseball/Softball,Italy,42.6384261,12.674297
LACATENA Alexia,Italy,Baseball/Softball,Italy,42.6384261,12.674297
LAMON Francesco,Italy,Cycling Track,Italy,42.6384261,12.674297
LANZI Asia,Italy,Skateboarding,Italy,42.6384261,12.674297
LAVIA Daniele,Italy,Volleyball,Italy,42.6384261,12.674297
LECHNER Eva,Italy,Cycling Mountain Bike,Italy,42.6384261,12.674297
LEONARDI Giuseppe,Italy,Athletics,Italy,42.6384261,12.674297
LISI Veronica,Italy,Rowing,Italy,42.6384261,12.674297
LODADIO Marco,Italy,Artistic Gymnastics,Italy,42.6384261,12.674297
LODO Matteo,Italy,Rowing,Italy,42.6384261,12.674297
LOMBARDO Manuel,Italy,Judo,Italy,42.6384261,12.674297
LONGHI Giulia,Italy,Baseball/Softball,Italy,42.6384261,12.674297
LONGO BORGHINI Elisa,Italy,Cycling Road,Italy,42.6384261,12.674297
LOPEZ Brayan,Italy,Athletics,Italy,42.6384261,12.674297
LUKUDO Raphaela Boaheng,Italy,Athletics,Italy,42.6384261,12.674297
LUONGO Stefano,Italy,Water Polo,Italy,42.6384261,12.674297
LUPO Daniele,Italy,Beach Volleyball,Italy,42.6384261,12.674297
MAGGETTI Marta,Italy,Sailing,Italy,42.6384261,12.674297
MAGGIO Martina,Italy,Artistic Gymnastics,Italy,42.6384261,12.674297
MALINOV Ofelia,Italy,Volleyball,Italy,42.6384261,12.674297
MANENTI Davide,Italy,Athletics,Italy,42.6384261,12.674297
MANGIONE Alice,Italy,Athletics,Italy,42.6384261,12.674297
MANNION Niccolo,Italy,Basketball,Italy,42.6384261,12.674297
MARCHIANDO Eleonora,Italy,Athletics,Italy,42.6384261,12.674297
MARRONE Fabrizia,Italy,Baseball/Softball,Italy,42.6384261,12.674297
MARSAGLIA Lorenzo,Italy,Diving,Italy,42.6384261,12.674297
MARTINENGHI Nicolo,Italy,Swimming,Italy,42.6384261,12.674297
MATTEAZZI Pier Andrea,Italy,Swimming,Italy,42.6384261,12.674297
MAURELLI Alessia,Italy,Rhythmic Gymnastics,Italy,42.6384261,12.674297
MAZZARA Alessandro,Italy,Skateboarding,Italy,42.6384261,12.674297
MAZZETTI Riccardo,Italy,Shooting,Italy,42.6384261,12.674297
MELLI Nicolo,Italy,Basketball,Italy,42.6384261,12.674297
MENEGATTI Marta,Italy,Beach Volleyball,Italy,42.6384261,12.674297
MICHELI Elena,Italy,Modern Pentathlon,Italy,42.6384261,12.674297
MICHIELETTO Alessandro,Italy,Volleyball,Italy,42.6384261,12.674297
MIGLIOZZI Guido,Italy,Golf,Italy,42.6384261,12.674297
MILANI Francesca,Italy,Judo,Italy,42.6384261,12.674297
MIRESSI Alessandro,Italy,Swimming,Italy,42.6384261,12.674297
MOGUREAN Daniela,Italy,Rhythmic Gymnastics,Italy,42.6384261,12.674297
MOLINARO Giulia,Italy,Golf,Italy,42.6384261,12.674297
MOLINAROLO Elisa,Italy,Athletics,Italy,42.6384261,12.674297
MONNA Paolo,Italy,Shooting,Italy,42.6384261,12.674297
MONTANO Aldo,Italy,Fencing,Italy,42.6384261,12.674297
MONTESANO Alessandra,Italy,Rowing,Italy,42.6384261,12.674297
MORI Lara,Italy,Artistic Gymnastics,Italy,42.6384261,12.674297
MOSCON Gianni,Italy,Cycling Road,Italy,42.6384261,12.674297
MUNGAI Nicholas,Italy,Judo,Italy,42.6384261,12.674297
MUSETTI Lorenzo,Italy,Tennis,Italy,42.6384261,12.674297
NARDELLI Petra,Italy,Athletics,Italy,42.6384261,12.674297
NAVARRIA Mara,Italy,Fencing,Italy,42.6384261,12.674297
NIBALI Vincenzo,Italy,Cycling Road,Italy,42.6384261,12.674297
NICOLAI Paolo,Italy,Beach Volleyball,Italy,42.6384261,12.674297
NICOLI Rebecca,Italy,Boxing,Italy,42.6384261,12.674297
NICOSIA Gianmarco,Italy,Water Polo,Italy,42.6384261,12.674297
OLIVIERI Linda,Italy,Athletics,Italy,42.6384261,12.674297
OLMO Angelica,Italy,Triathlon,Italy,42.6384261,12.674297
ONDOLI Chiara,Italy,Rowing,Italy,42.6384261,12.674297
OPPO Stefano,Italy,Rowing,Italy,42.6384261,12.674297
ORRO Alessia,Italy,Volleyball,Italy,42.6384261,12.674297
ORSI TOTH Viktoria,Italy,Beach Volleyball,Italy,42.6384261,12.674297
OSAKUE Daisy,Italy,Athletics,Italy,42.6384261,12.674297
PAJOLA Alessandro,Italy,Basketball,Italy,42.6384261,12.674297
PALADIN Soraya,Italy,Cycling Road,Italy,42.6384261,12.674297
PALMISANO Antonella,Italy,Athletics,Italy,42.6384261,12.674297
PALTRINIERI Gregorio,Italy,Marathon Swimming,Italy,42.6384261,12.674297
PALTRINIERI Gregorio,Italy,Swimming,Italy,42.6384261,12.674297
PANIZZA Andrea,Italy,Rowing,Italy,42.6384261,12.674297
PANIZZON Vittoria,Italy,Equestrian,Italy,42.6384261,12.674297
PANZIERA Margherita,Italy,Swimming,Italy,42.6384261,12.674297
PAOLINI Jasmine,Italy,Tennis,Italy,42.6384261,12.674297
PARATORE Renato,Italy,Golf,Italy,42.6384261,12.674297
PARLATI Christian,Italy,Judo,Italy,42.6384261,12.674297
PATELLI Alessandra,Italy,Rowing,Italy,42.6384261,12.674297
PATTA Lorenzo,Italy,Athletics,Italy,42.6384261,12.674297
PEDROSO Yadisleidis,Italy,Athletics,Italy,42.6384261,12.674297
PELLACANI Chiara,Italy,Diving,Italy,42.6384261,12.674297
PELLEGRINI Federica,Italy,Swimming,Italy,42.6384261,12.674297
PIANCASTELLI Erika,Italy,Baseball/Softball,Italy,42.6384261,12.674297
PIANO Matteo,Italy,Volleyball,Italy,42.6384261,12.674297
PICCOLI Enrica,Italy,Artistic Swimming,Italy,42.6384261,12.674297
PICCOLRUAZ Michael,Italy,Sport Climbing,Italy,42.6384261,12.674297
PIETRINI Elena,Italy,Volleyball,Italy,42.6384261,12.674297
PILATO Benedetta,Italy,Swimming,Italy,42.6384261,12.674297
POGGIO Federico,Italy,Swimming,Italy,42.6384261,12.674297
POLANCO RIJO Hillary Wanderson,Italy,Athletics,Italy,42.6384261,12.674297
POLINARI Anna,Italy,Athletics,Italy,42.6384261,12.674297
POLONARA Achille,Italy,Basketball,Italy,42.6384261,12.674297
PONZIO Nick,Italy,Athletics,Italy,42.6384261,12.674297
POZZATTI Gianluca,Italy,Triathlon,Italy,42.6384261,12.674297
PRESCIUTTI Nicholas,Italy,Water Polo,Italy,42.6384261,12.674297
QUADARELLA Simona,Italy,Swimming,Italy,42.6384261,12.674297
RACHIK Yassine,Italy,Athletics,Italy,42.6384261,12.674297
RAMBALDI Luca,Italy,Rowing,Italy,42.6384261,12.674297
RANDAZZO Filippo,Italy,Athletics,Italy,42.6384261,12.674297
RAZZETTI Alberto,Italy,Swimming,Italy,42.6384261,12.674297
RE Davide,Italy,Athletics,Italy,42.6384261,12.674297
REBAGLIATI Chiara,Italy,Archery,Italy,42.6384261,12.674297
RESTIVO Matteo,Italy,Swimming,Italy,42.6384261,12.674297
RICCHI Beatrice,Italy,Baseball/Softball,Italy,42.6384261,12.674297
RIZZA Manfredi,Italy,Canoe Sprint,Italy,42.6384261,12.674297
ROCEK Aisha,Italy,Rowing,Italy,42.6384261,12.674297
RODINI Valentina,Italy,Rowing,Italy,42.6384261,12.674297
ROGORA Laura,Italy,Sport Climbing,Italy,42.6384261,12.674297
ROSETTI Bruno,Italy,Rowing,Italy,42.6384261,12.674297
ROSSETTI Gabriele,Italy,Shooting,Italy,42.6384261,12.674297
ROSSI Enrico,Italy,Beach Volleyball,Italy,42.6384261,12.674297
ROSSI Jessica,Italy,Shooting,Italy,42.6384261,12.674297
RUIU Davide,Italy,Weightlifting,Italy,42.6384261,12.674297
RULLI Giulia,Italy,3x3 Basketball,Italy,42.6384261,12.674297
RUTA Pietro,Italy,Rowing,Italy,42.6384261,12.674297
SABBATINI Gaia,Italy,Athletics,Italy,42.6384261,12.674297
SABBIONI Simone,Italy,Swimming,Italy,42.6384261,12.674297
SAMELE Luigi,Italy,Fencing,Italy,42.6384261,12.674297
SANTANDREA Martina,Italy,Rhythmic Gymnastics,Italy,42.6384261,12.674297
SANTARELLI Andrea,Italy,Fencing,Italy,42.6384261,12.674297
SANTUCCIO Alberta,Italy,Fencing,Italy,42.6384261,12.674297
SANZULLO Mario,Italy,Marathon Swimming,Italy,42.6384261,12.674297
SBERTOLI Riccardo,Italy,Volleyball,Italy,42.6384261,12.674297
SCHIVO Arianna,Italy,Equestrian,Italy,42.6384261,12.674297
SCOTTI Edoardo,Italy,Athletics,Italy,42.6384261,12.674297
