,Name,NOC,Discipline,country,lat,lon
6288,WRZESIEN Jowita Maria,Poland,Wrestling,Poland,52.215933,19.134422
6289,ZALEWSKI Karol,Poland,Athletics,Poland,52.215933,19.134422
6290,ZAMOJSKI Przemyslaw,Poland,3x3 Basketball,Poland,52.215933,19.134422
6291,ZASINA Roksana Marta,Poland,Wrestling,Poland,52.215933,19.134422
6292,ZATORSKI Pawel,Poland,Volleyball,Poland,52.215933,19.134422
6293,ZDZIEBLO Katarzyna,Poland,Athletics,Poland,52.215933,19.134422
6294,ZIETARSKI Miroslaw,Poland,Rowing,Poland,52.215933,19.134422
6295,ZILLMANN Katarzyna,Poland,Rowing,Poland,52.215933,19.134422
6296,ZWOLINSKA Klaudia,Poland,Canoe Slalom,Poland,52.215933,19.134422
6297,ZYZANSKA Sylwia,Poland,Archery,Poland,52.215933,19.134422
6298,ADAMS Taeyanna,Federated States of Micronesia,Swimming,Federated States of Micronesia,8.6065,152.00846930625
6299,FITI Scott James,Federated States of Micronesia,Athletics,Federated States of Micronesia,8.6065,152.00846930625
6300,LIMTIACO Tasi,Federated States of Micronesia,Swimming,Federated States of Micronesia,8.6065,152.00846930625
6301,ADAO de SA Mateus Daniel,Brazil,Athletics,Brazil,-10.3333333,-53.2
6302,AGUIAR Mayra,Brazil,Judo,Brazil,-10.3333333,-53.2
6303,ALBRECHT Samuel,Brazil,Sailing,Brazil,-10.3333333,-53.2
6304,ALINE,Brazil,Football,Brazil,-10.3333333,-53.2
6305,ALTHEMAN Maria Suelen,Brazil,Judo,Brazil,-10.3333333,-53.2
6306,ALVES Dani,Brazil,Football,Brazil,-10.3333333,-53.2
6307,AMORIM TALESKA Eduarda,Brazil,Handball,Brazil,-10.3333333,-53.2
6308,ANDRADE Rebeca,Brazil,Artistic Gymnastics,Brazil,-10.3333333,-53.2
6309,ANDRE Thiago,Brazil,Athletics,Brazil,-10.3333333,-53.2
6310,ANDRESSA,Brazil,Football,Brazil,-10.3333333,-53.2
6311,ANDRESSINHA,Brazil,Football,Brazil,-10.3333333,-53.2
6312,ANTONIA FERREIRA Jaqueline,Brazil,Weightlifting,Brazil,-10.3333333,-53.2
6313,ANTONY,Brazil,Football,Brazil,-10.3333333,-53.2
6314,APPEL CHEUICHE Marcio,Brazil,Equestrian,Brazil,-10.3333333,-53.2
6315,ARAKAKI Maria Eduarda,Brazil,Rhythmic Gymnastics,Brazil,-10.3333333,-53.2
6316,ARANA Guilherme,Brazil,Football,Brazil,-10.3333333,-53.2
6317,ARAUJO Larissa,Brazil,Handball,Brazil,-10.3333333,-53.2
6318,ARCANJO Geisa,Brazil,Athletics,Brazil,-10.3333333,-53.2
6319,ARENHART Barbara,Brazil,Handball,Brazil,-10.3333333,-53.2
6320,ASP Yndiara,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6321,AVANCINI Henrique,Brazil,Cycling Mountain Bike,Brazil,-10.3333333,-53.2
6322,AZEVEDO Ana Carolina,Brazil,Athletics,Brazil,-10.3333333,-53.2
6323,BALDUCCINI Stephanie,Brazil,Swimming,Brazil,-10.3333333,-53.2
6324,BANDEIRA FRAGA Samory Uiki,Brazil,Athletics,Brazil,-10.3333333,-53.2
6325,BAPTISTA Luisa,Brazil,Triathlon,Brazil,-10.3333333,-53.2
6326,BARBACHAN Ana,Brazil,Sailing,Brazil,-10.3333333,-53.2
6327,BARBARA,Brazil,Football,Brazil,-10.3333333,-53.2
6328,BARBOSA Eduardo,Brazil,Judo,Brazil,-10.3333333,-53.2
6329,BARDI dos SANTOS Felipe,Brazil,Athletics,Brazil,-10.3333333,-53.2
6330,BARROS Pedro,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6331,BASSETO Guilherme,Brazil,Swimming,Brazil,-10.3333333,-53.2
6332,BATISTA Ketiley,Brazil,Athletics,Brazil,-10.3333333,-53.2
6333,BEATRIZ,Brazil,Football,Brazil,-10.3333333,-53.2
6334,BEDNARCZUK Agatha,Brazil,Beach Volleyball,Brazil,-10.3333333,-53.2
6335,BENITES Bruna,Brazil,Football,Brazil,-10.3333333,-53.2
6336,BETHLEN Bruno,Brazil,Sailing,Brazil,-10.3333333,-53.2
6337,BITOLO Gabriela,Brazil,Handball,Brazil,-10.3333333,-53.2
6338,BONFIM Caio,Brazil,Athletics,Brazil,-10.3333333,-53.2
6339,BORGES ALMEIDA SILVA Mauricio,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6340,BORGES Felipe,Brazil,Handball,Brazil,-10.3333333,-53.2
6341,BORGES Gabriel,Brazil,Sailing,Brazil,-10.3333333,-53.2
6342,BRAGA GUIMARAES Gabriela,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6343,BRAIT Camila,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6344,BRAZ Thiago,Brazil,Athletics,Brazil,-10.3333333,-53.2
6345,BRENNO,Brazil,Football,Brazil,-10.3333333,-53.2
6346,BUFONI Leticia,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6347,BURMANN de OLIVEIRA Pedro Luis,Brazil,Athletics,Brazil,-10.3333333,-53.2
6348,CAIXETA Tandara,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6349,CALDERANO Hugo,Brazil,Table Tennis,Brazil,-10.3333333,-53.2
6350,CAMILO de OLIVEIRA Paulo Andre,Brazil,Athletics,Brazil,-10.3333333,-53.2
6351,CAMPOS Luiza,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6352,CAMPOS PEREIRA Rafael Henrique,Brazil,Athletics,Brazil,-10.3333333,-53.2
6353,CARDOSO Adriana,Brazil,Handball,Brazil,-10.3333333,-53.2
6354,CARGNIN Daniel,Brazil,Judo,Brazil,-10.3333333,-53.2
6355,CARVALHO Lucas,Brazil,Athletics,Brazil,-10.3333333,-53.2
6356,CERULLO Isadora,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6357,CHAVES GUIMARAES Maria Ieda,Brazil,Modern Pentathlon,Brazil,-10.3333333,-53.2
6358,CHIBANA Gabriela,Brazil,Judo,Brazil,-10.3333333,-53.2
6359,CHIUFFA Fabio,Brazil,Handball,Brazil,-10.3333333,-53.2
6360,CLAUDINHO,Brazil,Football,Brazil,-10.3333333,-53.2
6361,COCUZZI Luiz Henrique,Brazil,Cycling Mountain Bike,Brazil,-10.3333333,-53.2
6362,COELHO Ygor,Brazil,Badminton,Brazil,-10.3333333,-53.2
6363,CORREA Ana Beatriz,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6364,CORREA Matheus,Brazil,Athletics,Brazil,-10.3333333,-53.2
6365,CORREIA De SOUZA Douglas,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6366,COSTA Guilherme,Brazil,Swimming,Brazil,-10.3333333,-53.2
6367,COSTA Thalia,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6368,COUTINHO Geisa Aparecida,Brazil,Athletics,Brazil,-10.3333333,-53.2
6369,CUNHA Matheus,Brazil,Football,Brazil,-10.3333333,-53.2
6370,D'ALMEIDA Marcus,Brazil,Archery,Brazil,-10.3333333,-53.2
6371,da ROCHA Dayane,Brazil,Handball,Brazil,-10.3333333,-53.2
6372,da ROSA Rangel,Brazil,Handball,Brazil,-10.3333333,-53.2
6373,da SILVA Ana Carolina,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6374,da SILVA Chayenne,Brazil,Athletics,Brazil,-10.3333333,-53.2
6375,da SILVA COSTA Thalita,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6376,da SILVA Daniel Chaves,Brazil,Athletics,Brazil,-10.3333333,-53.2
6377,da SILVA FERREIRA Aline,Brazil,Wrestling,Brazil,-10.3333333,-53.2
6378,da SILVA Izabela,Brazil,Athletics,Brazil,-10.3333333,-53.2
6379,da SILVA Tatiane Raquel,Brazil,Athletics,Brazil,-10.3333333,-53.2
6380,de ALMEIDA PAULA Paulo Roberto,Brazil,Athletics,Brazil,-10.3333333,-53.2
6381,de ARAUJO Tamires,Brazil,Handball,Brazil,-10.3333333,-53.2
6382,de ARRUDA Renata,Brazil,Handball,Brazil,-10.3333333,-53.2
6383,de DEUS Leonardo,Brazil,Swimming,Brazil,-10.3333333,-53.2
6384,de LIMA Jucilene Sales,Brazil,Athletics,Brazil,-10.3333333,-53.2
6385,de MORAIS Andressa,Brazil,Athletics,Brazil,-10.3333333,-53.2
6386,de OLIVEIRA SAAD GATTAZ Caroline,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6387,de OLIVEIRA Wanderson,Brazil,Boxing,Brazil,-10.3333333,-53.2
6388,de PAULA PESSOA Rodrigo,Brazil,Equestrian,Brazil,-10.3333333,-53.2
6389,De SOUZA Mauricio Luiz,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6390,De SOUZA Wallace,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6391,DEBINHA,Brazil,Football,Brazil,-10.3333333,-53.2
6392,DIEGO CARLOS,Brazil,Football,Brazil,-10.3333333,-53.2
6393,DIZOTTI Beatriz Pimentel,Brazil,Swimming,Brazil,-10.3333333,-53.2
6394,DO NASCIMENTO Daniel,Brazil,Athletics,Brazil,-10.3333333,-53.2
6395,DO NASCIMENTO Rodrigo,Brazil,Athletics,Brazil,-10.3333333,-53.2
6396,DO NASCIMENTO Alexandra,Brazil,Handball,Brazil,-10.3333333,-53.2
6397,dos SANTOS Alison,Brazil,Athletics,Brazil,-10.3333333,-53.2
6398,dos SANTOS Almir,Brazil,Athletics,Brazil,-10.3333333,-53.2
6399,dos SANTOS Ane Marcelle,Brazil,Archery,Brazil,-10.3333333,-53.2
6400,dos SANTOS Felipe,Brazil,Athletics,Brazil,-10.3333333,-53.2
6401,dos SANTOS SILVA Leila,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6402,DOUGLAS LUIZ,Brazil,Football,Brazil,-10.3333333,-53.2
6403,DUDA,Brazil,Football,Brazil,-10.3333333,-53.2
6404,DUTRA Augusto,Brazil,Athletics,Brazil,-10.3333333,-53.2
6405,DUTRA Leonardo,Brazil,Handball,Brazil,-10.3333333,-53.2
6406,ERIKA,Brazil,Football,Brazil,-10.3333333,-53.2
6407,FALCAO CABRAL Joao Henrique,Brazil,Athletics,Brazil,-10.3333333,-53.2
6408,FARIAS Bruna Jessica,Brazil,Athletics,Brazil,-10.3333333,-53.2
6409,FELIPE Gustavo,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6410,FERREIRA Beatriz,Brazil,Boxing,Brazil,-10.3333333,-53.2
6411,FERREIRA Fernando,Brazil,Athletics,Brazil,-10.3333333,-53.2
6412,FERREIRA Italo,Brazil,Surfing,Brazil,-10.3333333,-53.2
6413,FERRER E SILVA Laila,Brazil,Athletics,Brazil,-10.3333333,-53.2
6414,FIGUEREDO PEREIRA Kawan,Brazil,Diving,Brazil,-10.3333333,-53.2
6415,FIORAVANTI COSTA Marina,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6416,FORMIGA,Brazil,Football,Brazil,-10.3333333,-53.2
6417,FRANCISCO Luiz,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6418,FRATUS Bruno,Brazil,Swimming,Brazil,-10.3333333,-53.2
6419,FREITAS HENRIQUES Anderson,Brazil,Athletics,Brazil,-10.3333333,-53.2
6420,FREITAS Patricia,Brazil,Sailing,Brazil,-10.3333333,-53.2
6421,FUCHS Bruno,Brazil,Football,Brazil,-10.3333333,-53.2
6422,GIL KRELING Fernando,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6423,GIOVANA,Brazil,Football,Brazil,-10.3333333,-53.2
6424,GOMES de SOUZA MAZZO Lucas,Brazil,Athletics,Brazil,-10.3333333,-53.2
6425,GONCALVES OLIVEIRA JUNIOR Evandro,Brazil,Beach Volleyball,Brazil,-10.3333333,-53.2
6426,GONCALVES Pedro,Brazil,Canoe Slalom,Brazil,-10.3333333,-53.2
6427,GONCHE Matheus,Brazil,Swimming,Brazil,-10.3333333,-53.2
6428,GRACA Ricardo,Brazil,Football,Brazil,-10.3333333,-53.2
6429,GRAEL Marco,Brazil,Sailing,Brazil,-10.3333333,-53.2
6430,GRAEL Martine,Brazil,Sailing,Brazil,-10.3333333,-53.2
6431,GUARIEIRO Giulia,Brazil,Handball,Brazil,-10.3333333,-53.2
6432,GUIDO Guilherme,Brazil,Swimming,Brazil,-10.3333333,-53.2
6433,GUIMARAES Bruno,Brazil,Football,Brazil,-10.3333333,-53.2
6434,HACKBARTH Rudolph,Brazil,Handball,Brazil,-10.3333333,-53.2
6435,HADDAD Henrique,Brazil,Sailing,Brazil,-10.3333333,-53.2
6436,HOEFLER Kelvin,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6437,ISHIY Vitor,Brazil,Table Tennis,Brazil,-10.3333333,-53.2
6438,JUCINARA,Brazil,Football,Brazil,-10.3333333,-53.2
6439,JULIA,Brazil,Football,Brazil,-10.3333333,-53.2
6440,JUNGBLUT Viviane,Brazil,Swimming,Brazil,-10.3333333,-53.2
6441,JUNIOR Aldemir,Brazil,Athletics,Brazil,-10.3333333,-53.2
6442,KOCHHANN Raquel,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6443,KUMAHARA Caroline,Brazil,Table Tennis,Brazil,-10.3333333,-53.2
6444,KUNZE Kahena,Brazil,Sailing,Brazil,-10.3333333,-53.2
6445,LANGARO Haniel,Brazil,Handball,Brazil,-10.3333333,-53.2
6446,LEAL HIDALGO Yoandy,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6447,LEAL Rayssa,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6448,LEMOS Ana Claudia,Brazil,Athletics,Brazil,-10.3333333,-53.2
6449,LETICIA,Brazil,Football,Brazil,-10.3333333,-53.2
6450,LIMA Felipe,Brazil,Swimming,Brazil,-10.3333333,-53.2
6451,LIMA Silvana,Brazil,Surfing,Brazil,-10.3333333,-53.2
6452,LIRA Luana,Brazil,Diving,Brazil,-10.3333333,-53.2
6453,LOPES Vittoria,Brazil,Triathlon,Brazil,-10.3333333,-53.2
6454,LUCAO,Brazil,Football,Brazil,-10.3333333,-53.2
6455,LUDMILA,Brazil,Football,Brazil,-10.3333333,-53.2
6456,MACHADO Keno,Brazil,Boxing,Brazil,-10.3333333,-53.2
6457,MALCOM,Brazil,Football,Brazil,-10.3333333,-53.2
6458,MAMPRIN LOSANO Rafael,Brazil,Equestrian,Brazil,-10.3333333,-53.2
6459,MANSUR Yuri,Brazil,Equestrian,Brazil,-10.3333333,-53.2
6460,MARCARI OLIVA Joao Victor,Brazil,Equestrian,Brazil,-10.3333333,-53.2
6461,MARIANO Arthur,Brazil,Artistic Gymnastics,Brazil,-10.3333333,-53.2
6462,MARTA,Brazil,Football,Brazil,-10.3333333,-53.2
6463,MARTINELLI Gabriel,Brazil,Football,Brazil,-10.3333333,-53.2
6464,MARTINS Eliane,Brazil,Athletics,Brazil,-10.3333333,-53.2
6465,MARTINS Lorraine,Brazil,Athletics,Brazil,-10.3333333,-53.2
6466,MATHEUS HENRIQUE,Brazil,Football,Brazil,-10.3333333,-53.2
6467,MATIELI Patricia,Brazil,Handball,Brazil,-10.3333333,-53.2
6468,MEDEIROS Etiene,Brazil,Swimming,Brazil,-10.3333333,-53.2
6469,MEDINA Gabriel,Brazil,Surfing,Brazil,-10.3333333,-53.2
6470,MEDRADO Deborah,Brazil,Rhythmic Gymnastics,Brazil,-10.3333333,-53.2
6471,MELO Alexsandro,Brazil,Athletics,Brazil,-10.3333333,-53.2
6472,MELO Marcelo,Brazil,Tennis,Brazil,-10.3333333,-53.2
6473,MENEZES Joao,Brazil,Tennis,Brazil,-10.3333333,-53.2
6474,MENEZES OLIVEIRA de SOUZA Ana Cris.,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6475,MENINO Gabriel,Brazil,Football,Brazil,-10.3333333,-53.2
6476,MESSIAS Manoel,Brazil,Triathlon,Brazil,-10.3333333,-53.2
6477,MODOLO ZANOTELLI Marlon,Brazil,Equestrian,Brazil,-10.3333333,-53.2
6478,MOELLHAUSEN Nathalie,Brazil,Fencing,Brazil,-10.3333333,-53.2
6479,MONTEIRO Thiago,Brazil,Tennis,Brazil,-10.3333333,-53.2
6480,MONTIBELLER Rosamaria,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6481,MORAES Rogerio,Brazil,Handball,Brazil,-10.3333333,-53.2
6482,MORAIS FILHO Alvaro,Brazil,Beach Volleyball,Brazil,-10.3333333,-53.2
6483,MOURAO Jaqueline,Brazil,Cycling Mountain Bike,Brazil,-10.3333333,-53.2
6484,NASCIMENTO GODMANN Jacky Jamael,Brazil,Canoe Sprint,Brazil,-10.3333333,-53.2
6485,NICOLAU Mariana,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6486,NICOLINO Gabriela,Brazil,Sailing,Brazil,-10.3333333,-53.2
6487,NINO,Brazil,Football,Brazil,-10.3333333,-53.2
6488,NUNES de OLIVEIRA Lais,Brazil,Wrestling,Brazil,-10.3333333,-53.2
6489,OLIVEIRA Fernanda,Brazil,Sailing,Brazil,-10.3333333,-53.2
6490,OLIVEIRA Ingrid,Brazil,Diving,Brazil,-10.3333333,-53.2
6491,OLIVEIRA Larissa,Brazil,Swimming,Brazil,-10.3333333,-53.2
6492,OSCAR SCHMIDT Bruno,Brazil,Beach Volleyball,Brazil,-10.3333333,-53.2
6493,PARRO Carlos,Brazil,Equestrian,Brazil,-10.3333333,-53.2
6494,PAULINHO,Brazil,Football,Brazil,-10.3333333,-53.2
6495,PEREIRA Natalia,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6496,PETRUS Thiagus,Brazil,Handball,Brazil,-10.3333333,-53.2
6497,PIGOSSI Laura,Brazil,Tennis,Brazil,-10.3333333,-53.2
6498,PIMENTA Larissa,Brazil,Judo,Brazil,-10.3333333,-53.2
6499,PIRCIO Nicole,Brazil,Rhythmic Gymnastics,Brazil,-10.3333333,-53.2
6500,POLIANA,Brazil,Football,Brazil,-10.3333333,-53.2
6501,PONTE FERRAZ Simone,Brazil,Athletics,Brazil,-10.3333333,-53.2
6502,PONTES Edival,Brazil,Taekwondo,Brazil,-10.3333333,-53.2
6503,PORTELA Maria,Brazil,Judo,Brazil,-10.3333333,-53.2
6504,PUMPUTIS Caio,Brazil,Swimming,Brazil,-10.3333333,-53.2
6505,QUADROS Ketleyn,Brazil,Judo,Brazil,-10.3333333,-53.2
6506,QUEIROZ dos SANTOS Isaquias,Brazil,Canoe Sprint,Brazil,-10.3333333,-53.2
6507,QUINTAS Pedro,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6508,RAFAELLE,Brazil,Football,Brazil,-10.3333333,-53.2
6509,RATZKE Roberta Silva,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6510,REINIER,Brazil,Football,Brazil,-10.3333333,-53.2
6511,REZENDE Bruno Mossa,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6512,REZENDE Renato,Brazil,Cycling BMX Racing,Brazil,-10.3333333,-53.2
6513,RIBEIRO Aline,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6514,RICHARLISON,Brazil,Football,Brazil,-10.3333333,-53.2
6515,ROCHA de SENA Erica,Brazil,Athletics,Brazil,-10.3333333,-53.2
6516,RODRIGUES BELO Ana Paula,Brazil,Handball,Brazil,-10.3333333,-53.2
6517,RODRIGUES Eduardo,Brazil,Athletics,Brazil,-10.3333333,-53.2
6518,RODRIGUES Fernanda,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6519,RODRIGUES Gustavo,Brazil,Handball,Brazil,-10.3333333,-53.2
6520,RODRIGUES PACHECO Isadora,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6521,ROMANI Darlan,Brazil,Athletics,Brazil,-10.3333333,-53.2
6522,ROMEU Jucielen,Brazil,Boxing,Brazil,-10.3333333,-53.2
6523,ROSA FIGUEIREDO Nathasha,Brazil,Weightlifting,Brazil,-10.3333333,-53.2
6524,ROSA Pamela,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6525,ROSA Vitoria Cristina,Brazil,Athletics,Brazil,-10.3333333,-53.2
6526,SAATKAMP Lucas,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6527,SANTOS da SILVA Altobeli,Brazil,Athletics,Brazil,-10.3333333,-53.2
6528,SANTOS Eduardo Yudy,Brazil,Judo,Brazil,-10.3333333,-53.2
6529,SANTOS Gabriel,Brazil,Swimming,Brazil,-10.3333333,-53.2
6530,SANTOS Geovanna,Brazil,Rhythmic Gymnastics,Brazil,-10.3333333,-53.2
6531,SANTOS Isac,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6532,SANTOS LISBOA Eduarda,Brazil,Beach Volleyball,Brazil,-10.3333333,-53.2
6533,SANTOS Leticia,Brazil,Football,Brazil,-10.3333333,-53.2
6534,SANTOS Rosangela,Brazil,Athletics,Brazil,-10.3333333,-53.2
6535,SANTOS,Brazil,Football,Brazil,-10.3333333,-53.2
6536,SARAIVA Flavia,Brazil,Artistic Gymnastics,Brazil,-10.3333333,-53.2
6537,SATILA Ana,Brazil,Canoe Slalom,Brazil,-10.3333333,-53.2
6538,SCATRUT Haline,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6539,SCHEIDT Robert,Brazil,Sailing,Brazil,-10.3333333,-53.2
6540,SETIN SARTORI Murilo,Brazil,Swimming,Brazil,-10.3333333,-53.2
6541,SILVA Beatriz,Brazil,Rhythmic Gymnastics,Brazil,-10.3333333,-53.2
6542,SILVA Bianca,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6543,SILVA CARNEIRO Macris Fernanda,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6544,SILVA Fabiana,Brazil,Badminton,Brazil,-10.3333333,-53.2
6545,SILVA Joao Pedro,Brazil,Handball,Brazil,-10.3333333,-53.2
6546,SILVA MARINHO Tiffani,Brazil,Athletics,Brazil,-10.3333333,-53.2
6547,SILVA RAMOS Ana Patricia,Brazil,Beach Volleyball,Brazil,-10.3333333,-53.2
6548,SILVA Rafael,Brazil,Judo,Brazil,-10.3333333,-53.2
6549,SILVA Rebecca,Brazil,Beach Volleyball,Brazil,-10.3333333,-53.2
6550,SOARES Diogo,Brazil,Artistic Gymnastics,Brazil,-10.3333333,-53.2
6551,SOARES Nubia,Brazil,Athletics,Brazil,-10.3333333,-53.2
6552,SOGHOMONYAN Eduard,Brazil,Wrestling,Brazil,-10.3333333,-53.2
6553,SOUSA Graziele,Brazil,Boxing,Brazil,-10.3333333,-53.2
6554,SOUSA Hebert,Brazil,Boxing,Brazil,-10.3333333,-53.2
6555,SOUTA Vagner Junior,Brazil,Canoe Sprint,Brazil,-10.3333333,-53.2
6556,SOUZA ALFANO MOURA Thiago Julio,Brazil,Athletics,Brazil,-10.3333333,-53.2
6557,SOUZA Alan,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6558,SOUZA Caio,Brazil,Artistic Gymnastics,Brazil,-10.3333333,-53.2
6559,SOUZA FILHO Isaac,Brazil,Diving,Brazil,-10.3333333,-53.2
6560,SOUZA Ricardo Lucarelli,Brazil,Volleyball,Brazil,-10.3333333,-53.2
6561,SPAJARI Pedro,Brazil,Swimming,Brazil,-10.3333333,-53.2
6562,STEFANI Luisa,Brazil,Tennis,Brazil,-10.3333333,-53.2
6563,STEVAUX CARNAVAL Priscilla Andreia,Brazil,Cycling BMX Racing,Brazil,-10.3333333,-53.2
6564,TAKABATAKE Eric,Brazil,Judo,Brazil,-10.3333333,-53.2
6565,TAKAHASHI Bruna,Brazil,Table Tennis,Brazil,-10.3333333,-53.2
6566,TAMIRES,Brazil,Football,Brazil,-10.3333333,-53.2
6567,TEIXEIRA Abner,Brazil,Boxing,Brazil,-10.3333333,-53.2
6568,TEIXEIRA Vinicius,Brazil,Handball,Brazil,-10.3333333,-53.2
6569,TELES Marcio,Brazil,Athletics,Brazil,-10.3333333,-53.2
6570,TITONELI Milena,Brazil,Taekwondo,Brazil,-10.3333333,-53.2
6571,TOLDO Guilherme,Brazil,Fencing,Brazil,-10.3333333,-53.2
6572,TOLEDO Jose Guilherme,Brazil,Handball,Brazil,-10.3333333,-53.2
6573,TORRIANI Guilherme,Brazil,Handball,Brazil,-10.3333333,-53.2
6574,TOSI Marcelo,Brazil,Equestrian,Brazil,-10.3333333,-53.2
6575,TSUBOI Gustavo,Brazil,Table Tennis,Brazil,-10.3333333,-53.2
6576,VARELLA Dora,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6577,VENISS Pedro,Brazil,Equestrian,Brazil,-10.3333333,-53.2
6578,VENTURA Livia,Brazil,Handball,Brazil,-10.3333333,-53.2
6579,VIAL TERCARIOL Leonardo,Brazil,Handball,Brazil,-10.3333333,-53.2
6580,VIANNA Giovanni,Brazil,Skateboarding,Brazil,-10.3333333,-53.2
6581,VIDES Jorge,Brazil,Athletics,Brazil,-10.3333333,-53.2
6582,VIEIRA Ana Carolina,Brazil,Swimming,Brazil,-10.3333333,-53.2
6583,VIEIRA Samara,Brazil,Handball,Brazil,-10.3333333,-53.2
6584,VILAR Lucas,Brazil,Athletics,Brazil,-10.3333333,-53.2
6585,VITORINO de CARVALHO Tabata,Brazil,Athletics,Brazil,-10.3333333,-53.2
6586,WESTON-WEBB Tatiana,Brazil,Surfing,Brazil,-10.3333333,-53.2
6587,WU Felipe Almeida,Brazil,Shooting,Brazil,-10.3333333,-53.2
6588,YAMADA Jessica,Brazil,Table Tennis,Brazil,-10.3333333,-53.2
6589,ZANELLATO Rafaela,Brazil,Rugby Sevens,Brazil,-10.3333333,-53.2
6590,ZANETTI Arthur,Brazil,Artistic Gymnastics,Brazil,-10.3333333,-53.2
6591,ZARIF Jorge,Brazil,Sailing,Brazil,-10.3333333,-53.2
6592,ADAR Yasemin,Turkey,Wrestling,Turkey,38.9597594,34.9249653
6593,AGRALI Yavuz,Turkey,Athletics,Turkey,38.9597594,34.9249653
6594,AKGUL Taha,Turkey,Wrestling,Turkey,38.9597594,34.9249653
6595,AKGUN Omer,Turkey,Shooting,Turkey,38.9597594,34.9249653
6596,AKKUS Mihrac,Turkey,Judo,Turkey,38.9597594,34.9249653
6597,AKOZ Simge Sebnem,Turkey,Volleyball,Turkey,38.9597594,34.9249653
6598,AKTAS Ugur,Turkey,Karate,Turkey,38.9597594,34.9249653
6599,ALBAYRAK Vedat,Turkey,Judo,Turkey,38.9597594,34.9249653
6600,ANAGOZ Yasemin,Turkey,Archery,Turkey,38.9597594,34.9249653
6601,APAK Esref,Turkey,Athletics,Turkey,38.9597594,34.9249653
6602,ARICAN Ferhat,Turkey,Artistic Gymnastics,Turkey,38.9597594,34.9249653
6603,ARIKAN Okyanus,Turkey,Sailing,Turkey,38.9597594,34.9249653
6604,ARIKAN Polat Kemboi,Turkey,Athletics,Turkey,38.9597594,34.9249653
6605,ASIL Adem,Turkey,Artistic Gymnastics,Turkey,38.9597594,34.9249653
6606,ASLAN Yigit,Turkey,Swimming,Turkey,38.9597594,34.9249653
6607,ATLI Suleyman,Turkey,Wrestling,Turkey,38.9597594,34.9249653
6608,AYDEMIR AKYOL Naz,Turkey,Volleyball,Turkey,38.9597594,34.9249653
6609,BALADIN Hande,Turkey,Volleyball,Turkey,38.9597594,34.9249653
6610,BALKAN Onur,Turkey,Cycling Road,Turkey,38.9597594,34.9249653
6611,BALTACI Ozkan,Turkey,Athletics,Turkey,38.9597594,34.9249653
6612,BARNES Emre Zafer,Turkey,Athletics,Turkey,38.9597594,34.9249653
6613,BEKMEZ Meryem,Turkey,Athletics,Turkey,38.9597594,34.9249653
6614,BIRIZ Onur Cavit,Turkey,Sailing,Turkey,38.9597594,34.9249653
6615,BOCEKLER Beril,Turkey,Swimming,Turkey,38.9597594,34.9249653
